Customer ID,Age,Gender,Category,Purchase Amount (USD),Payment Method,Review Rating,Discount Applied,Month,Location,Purchase History
1453,28,Male,Toys,700.27,PayPal,1.6,Yes,June,Delhi,Returning
1454,52,Male,Clothing,367.81,UPI,4.1,No,October,Bengaluru,Returning
1455,35,Female,Toys,747.27,Debit Card,4.7,Yes,November,Kolkata,New
1456,18,Female,Electronics,679.75,Cash on Delivery,4.8,No,August,Bengaluru,New
1457,42,Female,Beauty,1932.25,UPI,2.3,No,August,Pune,New
1458,41,Male,Books,235.62,UPI,3.3,Yes,May,Bengaluru,New
1459,49,Male,Books,1166.29,Credit Card,3.4,Yes,April,Bengaluru,Returning
1460,53,Female,Home,1130.31,PayPal,4.9,No,March,Pune,New
1461,30,Male,Toys,750.34,PayPal,1.4,Yes,December,Vijayawada,Returning
1462,47,Female,Sports,649.54,Credit Card,4.9,No,March,Delhi,New
1463,44,Male,Books,332.77,PayPal,3.8,Yes,June,Delhi,Returning
1464,31,Female,Books,1187.76,PayPal,2.1,No,August,Pune,Frequent
1465,22,Male,Beauty,495.79,Cash on Delivery,1.6,Yes,June,Bengaluru,New
1466,44,Male,Clothing,1089.09,Cash on Delivery,2.9,No,March,Hyderabad,New
1467,55,Male,Home,498.15,UPI,4.8,No,January,Pune,Returning
1468,59,Male,Clothing,1716.61,PayPal,3.8,Yes,May,Hyderabad,Returning
1469,20,Male,Toys,336.32,PayPal,2.2,No,February,Chennai,Frequent
1470,50,Female,Books,1209.9,UPI,1.1,Yes,March,Chennai,Frequent
1471,26,Female,Toys,1781.63,UPI,4.3,No,December,Delhi,Frequent
1472,40,Male,Grocery,237.98,Cash on Delivery,1.3,No,September,Chennai,Frequent
1473,21,Male,Electronics,1880.5,Credit Card,3.2,Yes,April,Mumbai,Frequent
1474,20,Female,Home,1064.54,Cash on Delivery,2.1,Yes,October,Hyderabad,Returning
1475,34,Female,Home,470.79,Credit Card,4.8,No,November,Pune,Frequent
1476,39,Female,Beauty,203.98,PayPal,1.3,Yes,October,Pune,Frequent
1477,25,Male,Electronics,77.25,Debit Card,2.2,No,July,Bengaluru,Frequent
1478,42,Male,Toys,492.8,Credit Card,2.0,Yes,February,Pune,Frequent
1479,59,Female,Electronics,1420.32,Credit Card,3.3,Yes,December,Pune,New
1480,40,Male,Grocery,754.63,UPI,2.2,Yes,January,Chennai,New
1481,42,Male,Electronics,107.77,UPI,1.5,No,February,Bengaluru,Frequent
1482,22,Male,Toys,1345.36,Cash on Delivery,4.5,Yes,May,Delhi,New
1483,49,Male,Beauty,829.26,PayPal,4.7,No,July,Kolkata,Returning
1484,39,Female,Toys,1046.01,Debit Card,1.4,Yes,April,Mumbai,New
1485,43,Male,Books,155.04,UPI,3.1,No,December,Mumbai,Returning
1486,54,Male,Sports,1793.49,UPI,2.6,No,January,Vijayawada,Returning
1487,60,Female,Grocery,1141.79,Cash on Delivery,3.7,Yes,November,Vijayawada,Returning
1488,19,Male,Electronics,1872.34,Credit Card,4.1,No,April,Kolkata,New
1489,36,Male,Toys,476.22,UPI,2.5,No,January,Bengaluru,Returning
1490,29,Female,Books,123.44,Debit Card,1.6,Yes,September,Pune,Returning
1491,52,Male,Books,120.82,Credit Card,4.2,Yes,August,Delhi,Returning
1492,21,Male,Home,459.23,Cash on Delivery,3.0,No,February,Kolkata,Returning
1493,26,Male,Electronics,1991.82,PayPal,1.6,No,January,Delhi,New
1494,47,Male,Home,678.31,UPI,2.3,No,August,Vijayawada,Returning
1495,20,Female,Home,1700.46,UPI,3.5,No,August,Pune,Returning
1496,35,Male,Clothing,990.9,Credit Card,4.8,Yes,January,Delhi,New
1497,57,Male,Clothing,1426.6,Debit Card,1.0,Yes,October,Chennai,New
1498,60,Female,Grocery,341.02,PayPal,3.7,Yes,February,Vijayawada,Frequent
1499,42,Female,Home,1647.31,Debit Card,3.8,No,September,Delhi,Frequent
1500,27,Male,Beauty,1824.23,UPI,1.8,No,January,Kolkata,Returning
1501,32,Male,Electronics,1465.69,UPI,2.6,No,January,Bengaluru,Returning
1502,32,Male,Toys,1909.29,Credit Card,3.5,Yes,September,Mumbai,New
1503,41,Male,Grocery,1132.8,Credit Card,4.1,No,March,Pune,New
1504,34,Male,Grocery,967.45,Cash on Delivery,3.5,Yes,March,Vijayawada,Returning
1505,46,Female,Books,1128.94,Credit Card,4.2,Yes,February,Pune,New
1506,50,Male,Sports,437.88,Cash on Delivery,1.5,Yes,January,Chennai,Returning
1507,22,Female,Clothing,877.75,Cash on Delivery,3.3,No,April,Chennai,Returning
1508,36,Female,Grocery,1450.97,UPI,2.2,Yes,April,Hyderabad,Frequent
1509,25,Female,Grocery,1010.9,Debit Card,3.5,Yes,July,Kolkata,Frequent
1510,27,Male,Clothing,1796.69,UPI,4.0,Yes,July,Vijayawada,Frequent
1511,41,Female,Sports,417.35,Debit Card,2.8,No,June,Bengaluru,New
1512,30,Male,Books,769.36,PayPal,4.5,No,June,Bengaluru,Returning
1513,32,Male,Beauty,1189.63,Credit Card,2.3,Yes,December,Delhi,Returning
1514,55,Male,Clothing,732.74,UPI,2.2,Yes,March,Mumbai,Returning
1515,33,Female,Clothing,767.52,Debit Card,2.4,No,August,Bengaluru,New
1516,43,Female,Clothing,573.68,Cash on Delivery,4.5,No,October,Bengaluru,Returning
1517,32,Female,Sports,1620.77,PayPal,4.8,Yes,January,Chennai,New
1518,48,Female,Grocery,1813.75,Credit Card,1.8,Yes,June,Pune,Returning
1519,37,Female,Books,949.34,UPI,1.4,Yes,August,Kolkata,Returning
1520,52,Female,Electronics,349.7,PayPal,4.9,Yes,July,Mumbai,New
1521,38,Female,Grocery,919.92,Credit Card,3.8,Yes,August,Pune,Frequent
1522,33,Male,Home,821.22,Debit Card,1.4,Yes,October,Mumbai,New
1523,41,Male,Grocery,1068.78,PayPal,4.8,No,January,Chennai,New
1524,25,Male,Toys,1192.55,PayPal,1.6,No,September,Chennai,Returning
1525,22,Male,Toys,1035.7,Debit Card,1.2,No,July,Hyderabad,Returning
1526,26,Male,Sports,1734.07,PayPal,1.6,No,June,Mumbai,Frequent
1527,21,Male,Grocery,90.22,PayPal,4.5,Yes,April,Vijayawada,Frequent
1528,22,Male,Electronics,131.37,Debit Card,4.2,Yes,September,Bengaluru,Frequent
1529,18,Male,Sports,1657.98,Debit Card,2.4,No,August,Delhi,Frequent
1530,52,Male,Clothing,601.62,Debit Card,3.0,No,June,Hyderabad,New
1531,39,Male,Beauty,810.7,Debit Card,2.6,Yes,April,Vijayawada,Frequent
1532,40,Female,Grocery,1079.0,Cash on Delivery,4.1,Yes,March,Chennai,Returning
1533,35,Female,Grocery,1804.69,Cash on Delivery,2.0,Yes,June,Bengaluru,Frequent
1534,58,Male,Books,1222.89,Debit Card,1.3,No,September,Delhi,Returning
1535,60,Female,Books,1135.97,UPI,3.1,No,November,Bengaluru,Frequent
1536,56,Female,Books,1451.65,Cash on Delivery,1.2,No,June,Mumbai,Returning
1537,32,Female,Electronics,958.93,UPI,1.4,Yes,November,Vijayawada,New
1538,58,Female,Home,770.54,Credit Card,4.6,No,March,Kolkata,Returning
1539,43,Female,Home,776.35,Debit Card,4.6,No,October,Chennai,Returning
1540,36,Female,Grocery,595.98,Cash on Delivery,4.4,Yes,July,Delhi,Returning
1541,55,Female,Sports,923.87,Cash on Delivery,3.7,Yes,April,Chennai,Frequent
1542,22,Male,Electronics,1755.07,UPI,2.6,No,June,Mumbai,Returning
1543,26,Female,Grocery,1836.02,Debit Card,2.0,Yes,August,Vijayawada,Frequent
1544,24,Male,Sports,528.78,Debit Card,5.0,No,February,Hyderabad,Returning
1545,29,Female,Beauty,1979.17,Credit Card,2.0,No,September,Delhi,Frequent
1546,50,Male,Beauty,1224.11,Credit Card,2.3,Yes,July,Hyderabad,New
1547,31,Female,Beauty,974.37,UPI,2.0,No,April,Bengaluru,Frequent
1548,23,Male,Clothing,1207.02,Credit Card,1.8,No,December,Mumbai,Returning
1549,45,Female,Toys,1421.86,Credit Card,5.0,Yes,June,Chennai,Returning
1550,55,Male,Clothing,1320.16,Cash on Delivery,4.5,No,January,Mumbai,New
1551,52,Female,Home,95.02,Cash on Delivery,4.2,Yes,January,Bengaluru,Returning
1552,53,Female,Sports,400.3,Credit Card,1.4,Yes,November,Bengaluru,Frequent
1553,21,Male,Beauty,1855.76,UPI,1.9,Yes,February,Vijayawada,Returning
1554,19,Female,Beauty,428.46,Debit Card,2.7,Yes,September,Bengaluru,Frequent
1555,18,Male,Toys,987.25,Credit Card,4.7,No,September,Hyderabad,Returning
1556,56,Female,Toys,622.23,Credit Card,4.3,No,June,Delhi,New
1557,57,Male,Electronics,1640.11,Cash on Delivery,3.5,No,August,Mumbai,Frequent
1558,36,Male,Electronics,719.13,Debit Card,4.6,No,August,Vijayawada,Frequent
1559,49,Female,Grocery,1181.56,Credit Card,4.9,No,March,Pune,Returning
1560,51,Female,Home,344.91,PayPal,1.0,Yes,June,Kolkata,Returning
1561,57,Female,Beauty,565.06,Debit Card,1.1,Yes,December,Chennai,Returning
1562,44,Male,Books,1686.23,Debit Card,2.1,No,October,Vijayawada,Frequent
1563,51,Male,Grocery,1995.36,PayPal,4.7,No,July,Mumbai,New
1564,39,Female,Grocery,188.77,Debit Card,1.3,Yes,January,Pune,New
1565,47,Male,Electronics,1255.48,Debit Card,3.3,No,May,Mumbai,Frequent
1566,23,Male,Home,1384.03,Debit Card,4.9,No,July,Mumbai,Frequent
1567,30,Female,Sports,862.44,Cash on Delivery,1.8,Yes,October,Vijayawada,Frequent
1568,27,Female,Home,1117.84,Credit Card,1.8,Yes,October,Chennai,Frequent
1569,42,Male,Electronics,1432.64,Credit Card,3.7,No,March,Bengaluru,Returning
1570,28,Male,Books,1115.4,Debit Card,3.1,Yes,November,Chennai,Returning
1571,39,Female,Grocery,227.58,Debit Card,1.5,No,September,Vijayawada,Returning
1572,47,Female,Home,283.0,PayPal,2.2,Yes,May,Delhi,Returning
1573,56,Female,Grocery,786.22,Credit Card,1.0,No,June,Delhi,Returning
1574,34,Male,Grocery,1506.71,Credit Card,3.6,Yes,October,Kolkata,New
1575,23,Female,Home,287.95,PayPal,3.2,No,January,Chennai,New
1576,42,Male,Sports,76.58,Credit Card,1.3,No,July,Hyderabad,Frequent
1577,26,Male,Sports,186.77,PayPal,1.4,Yes,October,Hyderabad,Frequent
1578,53,Female,Sports,133.11,PayPal,3.9,Yes,September,Kolkata,Returning
1579,47,Female,Sports,1187.41,Cash on Delivery,1.8,Yes,June,Vijayawada,Frequent
1580,54,Female,Home,1668.86,Debit Card,2.1,Yes,August,Chennai,Returning
1581,46,Female,Books,321.54,Debit Card,3.1,Yes,July,Kolkata,Frequent
1582,25,Female,Electronics,512.63,Cash on Delivery,1.1,Yes,March,Vijayawada,Returning
1583,31,Male,Home,1094.69,Cash on Delivery,2.0,Yes,July,Pune,Frequent
1584,29,Female,Toys,545.88,UPI,4.0,Yes,November,Vijayawada,Frequent
1585,35,Female,Books,1858.42,Debit Card,4.5,No,May,Pune,Returning
1586,47,Female,Clothing,453.34,PayPal,4.9,No,September,Vijayawada,Returning
1587,31,Female,Clothing,255.9,PayPal,2.9,Yes,April,Pune,Returning
1588,43,Male,Books,243.96,Debit Card,4.6,No,May,Delhi,Frequent
1589,46,Female,Electronics,1319.78,Debit Card,4.4,No,October,Pune,New
1590,36,Female,Clothing,359.24,UPI,1.7,No,February,Hyderabad,Returning
1591,59,Male,Home,622.51,Debit Card,4.8,Yes,April,Delhi,Frequent
1592,42,Male,Home,1966.38,Debit Card,4.3,Yes,December,Hyderabad,New
1593,51,Female,Beauty,282.54,Credit Card,2.5,Yes,December,Hyderabad,Returning
1594,23,Female,Grocery,1605.57,UPI,4.8,Yes,April,Vijayawada,Frequent
1595,30,Male,Clothing,837.84,Debit Card,3.2,No,February,Delhi,Returning
1596,55,Male,Beauty,823.62,PayPal,3.4,No,March,Delhi,Frequent
1597,32,Male,Clothing,858.11,Credit Card,1.6,No,November,Pune,Frequent
1598,49,Male,Books,1758.03,Credit Card,1.0,Yes,August,Chennai,Returning
1599,36,Female,Beauty,1527.04,UPI,1.2,No,February,Hyderabad,New
1600,52,Female,Electronics,1420.95,Debit Card,2.5,No,October,Mumbai,Returning
1601,41,Female,Books,287.48,UPI,1.6,No,September,Hyderabad,Returning
1602,42,Female,Sports,1381.2,UPI,2.9,No,June,Pune,New
1603,20,Male,Grocery,1997.95,UPI,3.7,No,January,Vijayawada,Returning
1604,41,Female,Grocery,655.6,Debit Card,2.1,No,March,Chennai,Returning
1605,39,Female,Home,500.36,Credit Card,2.7,No,September,Pune,New
1606,20,Female,Grocery,83.29,Debit Card,1.2,Yes,October,Kolkata,New
1607,46,Female,Toys,1950.32,Credit Card,4.2,No,March,Bengaluru,New
1608,42,Male,Beauty,822.44,Cash on Delivery,1.1,No,November,Vijayawada,New
1609,45,Female,Grocery,1407.18,Credit Card,1.4,Yes,May,Mumbai,New
1610,21,Male,Grocery,724.05,Debit Card,3.4,Yes,September,Kolkata,Returning
1611,41,Female,Books,496.42,PayPal,4.1,Yes,April,Chennai,Returning
1612,47,Male,Electronics,782.11,Credit Card,3.3,Yes,May,Pune,Frequent
1613,22,Female,Clothing,1412.8,Credit Card,2.8,No,July,Hyderabad,Frequent
1614,36,Female,Grocery,801.68,Credit Card,2.8,Yes,July,Hyderabad,New
1615,34,Female,Sports,1157.94,PayPal,4.1,Yes,September,Vijayawada,New
1616,53,Male,Beauty,1606.4,Cash on Delivery,2.9,No,July,Delhi,New
1617,18,Male,Sports,1682.96,Cash on Delivery,3.4,No,March,Hyderabad,Frequent
1618,58,Male,Beauty,1096.71,UPI,2.6,Yes,July,Pune,Returning
1619,22,Male,Home,1708.45,UPI,1.2,Yes,January,Pune,Returning
1620,58,Female,Clothing,88.42,Debit Card,4.9,Yes,February,Delhi,New
1621,60,Male,Sports,773.02,UPI,3.1,No,September,Kolkata,Frequent
1622,59,Female,Beauty,1060.23,Debit Card,2.5,No,March,Bengaluru,New
1623,39,Male,Books,1124.28,PayPal,3.6,No,October,Kolkata,New
1624,26,Female,Home,1174.45,UPI,3.8,Yes,November,Delhi,New
1625,55,Female,Beauty,1290.44,PayPal,1.8,Yes,May,Hyderabad,Returning
1626,42,Male,Beauty,277.43,PayPal,1.5,No,August,Hyderabad,New
1627,39,Female,Grocery,1990.53,PayPal,1.9,No,April,Hyderabad,New
1628,48,Male,Books,1923.56,Credit Card,1.2,Yes,April,Chennai,New
1629,50,Female,Clothing,387.56,PayPal,2.9,Yes,July,Kolkata,New
1630,59,Male,Electronics,1813.05,UPI,2.9,No,September,Vijayawada,Returning
1631,59,Male,Grocery,629.9,Cash on Delivery,2.6,No,August,Pune,New
1632,25,Male,Electronics,370.5,Cash on Delivery,3.1,Yes,May,Pune,Frequent
1633,47,Female,Sports,1176.96,UPI,3.1,Yes,May,Pune,Frequent
1634,48,Female,Toys,1148.59,Credit Card,1.4,No,October,Mumbai,Frequent
1635,41,Male,Books,1086.33,UPI,2.9,No,March,Pune,Returning
1636,43,Male,Toys,896.44,PayPal,4.5,No,July,Bengaluru,New
1637,26,Female,Toys,1302.41,Cash on Delivery,2.1,No,May,Mumbai,New
1638,59,Female,Sports,1591.31,PayPal,3.5,Yes,July,Hyderabad,New
1639,34,Male,Grocery,1779.95,PayPal,1.7,Yes,March,Bengaluru,New
1640,38,Male,Grocery,598.21,Credit Card,1.9,No,October,Hyderabad,New
1641,47,Male,Clothing,437.02,Debit Card,1.4,No,May,Hyderabad,Returning
1642,60,Female,Grocery,1160.52,UPI,1.0,Yes,July,Delhi,Frequent
1643,57,Female,Electronics,1618.52,UPI,2.8,No,August,Mumbai,New
1644,18,Female,Grocery,863.19,Credit Card,4.3,No,January,Mumbai,New
1645,26,Male,Clothing,65.6,Credit Card,3.7,Yes,August,Delhi,New
1646,56,Female,Grocery,589.66,UPI,4.3,No,July,Bengaluru,Frequent
1647,37,Male,Clothing,1451.29,Debit Card,2.0,No,September,Pune,Returning
1648,38,Female,Clothing,597.82,Cash on Delivery,3.0,Yes,July,Pune,Returning
1649,21,Female,Sports,925.09,Credit Card,4.6,No,September,Chennai,Frequent
1650,45,Female,Clothing,1694.19,Debit Card,4.8,No,December,Bengaluru,Frequent
1651,33,Female,Clothing,1440.0,PayPal,3.8,No,July,Delhi,Returning
1652,42,Female,Sports,1465.61,PayPal,2.8,No,May,Bengaluru,New
1653,32,Female,Beauty,1509.22,Cash on Delivery,3.0,Yes,April,Mumbai,Returning
1654,44,Female,Books,1496.44,Cash on Delivery,4.0,Yes,March,Hyderabad,Frequent
1655,41,Male,Home,997.64,PayPal,2.1,No,January,Bengaluru,New
1656,47,Female,Clothing,1272.51,PayPal,1.8,No,March,Hyderabad,New
1657,30,Male,Books,969.7,UPI,2.9,Yes,February,Chennai,New
1658,42,Male,Sports,1237.17,PayPal,4.8,No,December,Kolkata,Frequent
1659,47,Female,Books,1583.76,Credit Card,3.4,No,January,Bengaluru,New
1660,23,Male,Clothing,1859.57,PayPal,1.3,Yes,June,Chennai,New
1661,48,Female,Books,321.34,UPI,4.2,Yes,August,Hyderabad,Frequent
1662,46,Male,Toys,1111.8,Credit Card,2.8,No,November,Bengaluru,New
1663,33,Male,Grocery,1302.15,PayPal,4.2,No,February,Bengaluru,Returning
1664,51,Female,Home,79.1,Debit Card,2.2,Yes,January,Vijayawada,New
1665,60,Female,Beauty,1763.4,Cash on Delivery,4.4,No,April,Bengaluru,Returning
1666,32,Male,Grocery,118.76,PayPal,3.1,No,September,Delhi,New
1667,41,Female,Books,248.11,PayPal,4.4,Yes,September,Pune,Frequent
1668,56,Female,Home,732.02,Debit Card,3.9,No,December,Hyderabad,New
1669,23,Male,Electronics,879.2,Credit Card,4.0,No,September,Delhi,New
1670,44,Female,Beauty,1655.93,UPI,2.2,Yes,June,Chennai,New
1671,36,Female,Toys,1170.39,Debit Card,2.5,No,September,Vijayawada,Returning
1672,54,Female,Electronics,763.86,Cash on Delivery,2.5,No,December,Vijayawada,New
1673,22,Female,Books,820.53,Cash on Delivery,3.1,Yes,May,Delhi,Frequent
1674,38,Male,Toys,313.56,UPI,4.8,No,June,Kolkata,Returning
1675,38,Male,Books,606.35,PayPal,3.4,Yes,September,Chennai,New
1676,39,Male,Clothing,430.16,Debit Card,3.6,No,April,Vijayawada,New
1677,47,Male,Electronics,339.22,UPI,2.2,No,November,Bengaluru,Returning
1678,28,Male,Sports,1529.16,Credit Card,2.7,Yes,June,Mumbai,New
1679,50,Male,Books,1381.06,Debit Card,4.4,Yes,June,Delhi,Returning
1680,34,Male,Books,218.68,UPI,4.7,Yes,July,Kolkata,Frequent
1681,55,Female,Electronics,1746.21,PayPal,1.0,No,November,Hyderabad,Returning
1682,46,Male,Sports,193.58,Credit Card,1.6,Yes,November,Hyderabad,Returning
1683,56,Male,Grocery,776.76,Credit Card,1.3,Yes,August,Bengaluru,New
1684,52,Male,Clothing,749.87,PayPal,3.4,No,November,Chennai,Frequent
1685,45,Male,Sports,501.05,Cash on Delivery,2.8,No,April,Mumbai,New
1686,28,Female,Home,1707.11,Cash on Delivery,1.8,No,April,Pune,Returning
1687,52,Female,Home,356.59,Credit Card,3.8,No,April,Pune,New
1688,47,Female,Beauty,74.96,Credit Card,3.3,No,September,Hyderabad,Returning
1689,49,Male,Electronics,369.95,Debit Card,2.6,Yes,January,Pune,New
1690,54,Male,Toys,961.74,Cash on Delivery,1.4,Yes,July,Kolkata,Frequent
1691,24,Male,Electronics,348.9,UPI,1.0,No,December,Vijayawada,Frequent
1692,29,Male,Beauty,1227.0,Credit Card,2.8,Yes,March,Vijayawada,Frequent
1693,37,Male,Clothing,1122.95,Debit Card,1.7,No,December,Bengaluru,Returning
1694,52,Male,Grocery,1443.29,Cash on Delivery,1.8,Yes,December,Chennai,New
1695,41,Male,Books,1236.2,Credit Card,1.4,No,October,Vijayawada,Frequent
1696,56,Male,Electronics,1051.2,Debit Card,1.8,No,October,Mumbai,Returning
1697,22,Male,Electronics,863.07,Debit Card,3.3,No,January,Pune,New
1698,35,Male,Toys,558.44,PayPal,4.9,Yes,March,Chennai,Returning
1699,53,Female,Beauty,1262.45,Credit Card,1.3,Yes,August,Vijayawada,Frequent
1700,45,Male,Books,1209.57,Debit Card,3.1,Yes,August,Pune,Returning
1701,43,Female,Beauty,1456.21,UPI,4.4,No,November,Delhi,New
1702,37,Female,Home,1310.36,PayPal,2.2,No,August,Kolkata,Returning
1703,22,Male,Grocery,71.94,PayPal,3.2,Yes,July,Delhi,Returning
1704,21,Male,Sports,513.04,Cash on Delivery,2.8,Yes,April,Hyderabad,Returning
1705,59,Male,Sports,1812.68,Cash on Delivery,1.2,No,October,Hyderabad,Frequent
1706,60,Female,Home,1782.52,Credit Card,4.7,Yes,August,Hyderabad,New
1707,44,Male,Grocery,924.75,Credit Card,2.0,No,April,Chennai,New
1708,45,Female,Home,1690.66,Debit Card,1.1,Yes,April,Hyderabad,Returning
1709,56,Male,Beauty,1283.71,PayPal,1.5,Yes,April,Pune,Returning
1710,45,Male,Beauty,1482.52,Cash on Delivery,1.4,No,December,Bengaluru,Frequent
1711,28,Male,Books,583.53,UPI,4.8,Yes,November,Hyderabad,Returning
1712,58,Female,Clothing,979.25,UPI,3.7,Yes,July,Chennai,Frequent
1713,54,Female,Grocery,1886.49,UPI,3.4,No,October,Mumbai,Frequent
1714,39,Male,Grocery,369.36,UPI,1.2,Yes,July,Mumbai,Frequent
1715,40,Female,Clothing,1060.47,UPI,2.4,Yes,September,Pune,Frequent
1716,53,Female,Grocery,161.24,Credit Card,3.4,Yes,February,Mumbai,Returning
1717,20,Female,Beauty,1130.62,UPI,3.9,No,October,Hyderabad,Returning
1718,30,Female,Books,711.54,Debit Card,4.9,Yes,July,Bengaluru,New
1719,48,Female,Beauty,967.93,Cash on Delivery,3.3,Yes,September,Chennai,Returning
1720,29,Male,Grocery,941.95,Credit Card,4.0,Yes,November,Kolkata,Frequent
1721,38,Female,Clothing,1433.13,PayPal,1.2,Yes,December,Delhi,Frequent
1722,29,Male,Clothing,499.02,Debit Card,4.8,Yes,September,Chennai,Returning
1723,59,Female,Electronics,321.36,Credit Card,1.1,Yes,September,Vijayawada,Frequent
1724,20,Female,Grocery,1852.27,UPI,2.6,No,February,Hyderabad,Returning
1725,30,Male,Books,236.12,Debit Card,2.0,No,December,Kolkata,Frequent
1726,36,Male,Electronics,1222.73,PayPal,4.5,No,May,Kolkata,Frequent
1727,19,Female,Beauty,1147.88,Credit Card,4.9,No,September,Kolkata,Frequent
1728,22,Female,Toys,175.7,PayPal,3.2,Yes,March,Delhi,New
1729,25,Male,Home,1047.0,Credit Card,2.1,Yes,September,Chennai,New
1730,18,Male,Home,1810.83,PayPal,3.5,Yes,November,Pune,Frequent
1731,46,Female,Books,477.11,PayPal,2.5,No,March,Mumbai,Frequent
1732,51,Female,Grocery,98.26,Debit Card,1.8,No,May,Pune,New
1733,36,Male,Home,1323.97,UPI,2.7,No,December,Kolkata,Returning
1734,31,Female,Grocery,1906.91,Credit Card,4.4,No,July,Vijayawada,Frequent
1735,32,Female,Home,1190.17,PayPal,4.3,No,June,Kolkata,New
1736,35,Female,Toys,1707.16,Debit Card,3.1,No,October,Bengaluru,New
1737,55,Male,Clothing,1539.14,Debit Card,1.3,No,February,Hyderabad,Frequent
1738,49,Male,Books,1948.86,Cash on Delivery,2.8,No,April,Pune,Returning
1739,29,Male,Beauty,1284.91,Cash on Delivery,1.8,No,July,Kolkata,Frequent
1740,55,Female,Toys,1092.52,Debit Card,2.9,Yes,June,Kolkata,Returning
1741,59,Female,Toys,1928.66,Credit Card,2.7,No,March,Chennai,Frequent
1742,27,Female,Clothing,1647.79,Cash on Delivery,4.5,Yes,November,Vijayawada,Returning
1743,54,Female,Home,1667.36,Credit Card,2.4,No,February,Pune,Returning
1744,31,Male,Home,113.74,Debit Card,4.6,No,August,Hyderabad,Frequent
1745,22,Female,Electronics,865.15,Credit Card,2.3,No,May,Mumbai,Returning
1746,38,Male,Sports,1561.0,PayPal,4.8,No,October,Bengaluru,Returning
1747,33,Male,Beauty,1100.9,UPI,2.4,Yes,June,Bengaluru,Frequent
1748,43,Female,Electronics,1702.55,Credit Card,2.6,No,April,Pune,Frequent
1749,38,Male,Beauty,1209.07,Debit Card,3.6,No,June,Delhi,New
1750,39,Male,Toys,1717.32,Cash on Delivery,2.3,Yes,June,Vijayawada,Frequent
1751,41,Female,Electronics,1979.71,Debit Card,1.8,No,January,Mumbai,New
1752,58,Male,Beauty,207.96,Cash on Delivery,4.6,No,November,Hyderabad,New
1753,42,Female,Clothing,1591.48,PayPal,2.5,Yes,October,Chennai,Frequent
1754,55,Male,Beauty,907.05,Credit Card,1.3,No,October,Mumbai,Frequent
1755,26,Female,Beauty,961.33,Credit Card,4.2,Yes,September,Hyderabad,Returning
1756,60,Female,Books,245.45,Credit Card,4.3,No,August,Hyderabad,Frequent
1757,41,Male,Toys,83.47,UPI,2.4,Yes,December,Chennai,Returning
1758,60,Female,Books,233.02,Credit Card,3.3,Yes,February,Kolkata,Returning
1759,33,Male,Home,1816.96,Debit Card,3.7,No,May,Bengaluru,Frequent
1760,50,Female,Clothing,657.09,PayPal,3.5,No,July,Pune,New
1761,53,Female,Sports,1289.54,Cash on Delivery,1.1,Yes,January,Delhi,Frequent
1762,33,Male,Home,1053.49,Debit Card,4.8,No,June,Chennai,New
1763,25,Female,Beauty,1079.96,UPI,2.0,Yes,April,Pune,Frequent
1764,42,Female,Electronics,47.43,PayPal,1.9,No,March,Pune,Frequent
